"","shapeName","shapeGroup","shapeType","shapeISO","shapeID","shapeCanonical","total_area_km2","water_percentage_2018","tree_percentage_2018","flooded_vegetation_percentage_2018","crops_percentage_2018","built_area_percentage_2018","bare_ground_percentage_2018","snow_ice_percentage_2018","clouds_percentage_2018","rangeland_percentage_2018","water_percentage_2019","tree_percentage_2019","flooded_vegetation_percentage_2019","crops_percentage_2019","built_area_percentage_2019","bare_ground_percentage_2019","snow_ice_percentage_2019","clouds_percentage_2019","rangeland_percentage_2019","water_percentage_2020","tree_percentage_2020","flooded_vegetation_percentage_2020","crops_percentage_2020","built_area_percentage_2020","bare_ground_percentage_2020","snow_ice_percentage_2020","clouds_percentage_2020","rangeland_percentage_2020","water_percentage_2021","tree_percentage_2021","flooded_vegetation_percentage_2021","crops_percentage_2021","built_area_percentage_2021","bare_ground_percentage_2021","snow_ice_percentage_2021","clouds_percentage_2021","rangeland_percentage_2021","water_percentage_2022","tree_percentage_2022","flooded_vegetation_percentage_2022","crops_percentage_2022","built_area_percentage_2022","bare_ground_percentage_2022","snow_ice_percentage_2022","clouds_percentage_2022","rangeland_percentage_2022","water_percentage_2023","tree_percentage_2023","flooded_vegetation_percentage_2023","crops_percentage_2023","built_area_percentage_2023","bare_ground_percentage_2023","snow_ice_percentage_2023","clouds_percentage_2023","rangeland_percentage_2023","total_mine_cover_km2","mine_cover_of_state_percentage","burned_area_2018","burned_area_2019","burned_area_2020","burned_area_2021","burned_area_2022","burned_area_2023","CO2_total_2018","CO2_total_2019","CO2_total_2020","CO2_total_2021","CO2_total_2022","CO2_total_2023","CO_total_2018","CO_total_2019","CO_total_2020","CO_total_2021","CO_total_2022","CO_total_2023","TPM_total_2018","TPM_total_2019","TPM_total_2020","TPM_total_2021","TPM_total_2022","TPM_total_2023","PM25_total_2018","PM25_total_2019","PM25_total_2020","PM25_total_2021","PM25_total_2022","PM25_total_2023","TPC_total_2018","TPC_total_2019","TPC_total_2020","TPC_total_2021","TPC_total_2022","TPC_total_2023","NMHC_total_2018","NMHC_total_2019","NMHC_total_2020","NMHC_total_2021","NMHC_total_2022","NMHC_total_2023","OC_total_2018","OC_total_2019","OC_total_2020","OC_total_2021","OC_total_2022","OC_total_2023","CH4_total_2018","CH4_total_2019","CH4_total_2020","CH4_total_2021","CH4_total_2022","CH4_total_2023","SO2_total_2018","SO2_total_2019","SO2_total_2020","SO2_total_2021","SO2_total_2022","SO2_total_2023","BC_total_2018","BC_total_2019","BC_total_2020","BC_total_2021","BC_total_2022","BC_total_2023"
"52","Niederösterreich","AUT","ADM1","AT-3","97560089B30234814950985","Bundesländer",19185.0738792705,0.411497095903421,35.7014298736547,0,39.0403460858399,4.62709577832604,0.0158013162880364,8.4259985246012e-05,0,2.43079334838763,0.416708380522623,35.0092944548304,0,39.3404639761971,4.64799414813894,0.0132798013506646,0.000238856423958364,1.40526184935219e-05,2.4276644400663,0.418838217502295,34.6387310733599,9.66534049894009e-05,39.6058928347624,4.62511064108888,0.0114375959786912,0.000857068160967112,2.80625448965573e-05,2.7425812220592,0.421672706394191,34.5861008348405,0,39.4662460177723,4.71567359631509,0.0122090387347245,0.000673663286810433,0,2.76519633140405,0.415395113724259,33.9845938053759,0,39.2718694987628,4.86710927174244,0.0111414391825153,0.000182726999116073,2.81478755724574e-05,2.87146552783308,0.426785934265745,35.6213626251617,0,38.9835959314106,4.84217555140345,0.0113625630764452,5.62316498769097e-05,7.01810433123369e-05,2.40968399013822,0,0,107.329,0,0,0,0,85.864,14520.921,10188.987,12478,10296.119,23067.888,10410.241,857.705,590.306,678.524,595.254,1371.158,620.491,109.13,88.144,129.894,92.192,194.304,88.65,61.457,55.279,93.203,58.939,116.435,53.27,31.211,35.484,71.592,39.329,71.079,32.929,79.156,55.546,64.83,56.394,129.942,59.021,25.104,31.529,67.614,35.398,61.646,28.67,45.621,28.978,27.275,28.666,70.203,31.72,4.104,4.181,7.849,4.555,8.532,3.929,6.093,3.952,3.977,3.927,9.421,4.254
"53","Niedersachsen","DEU","ADM1","DE-NI","10402087B38053019909436","Länder",47660.4155005955,0.693747170490256,20.4100811964323,0.0768374469454678,53.4747932604154,7.04621011479648,0.0420727206325184,0,0,1.58506005211322,0.707344109658105,20.1085290654972,0.138473791511247,53.9915461932023,6.94331228300849,0.0396948484699661,0,0,1.49285931639082,0.708400966338993,19.7955180675575,0.136167264671867,53.5650317841699,7.00928493501976,0.0382112527094641,5.06228844237863e-06,4.98159568334387e-06,1.71785353601182,0.704301946237872,19.7756266361109,0.226886481949648,53.3801019179095,6.8217407601458,0.036324131160465,0,0,2.07329122165169,0.699543579439923,19.2812257524661,0.170877969990895,53.1220625611289,7.20510445373465,0.0351743583763624,0,0,2.09883167686606,0.712397914058309,19.2657042208714,0.24891686189623,53.2344791786442,7.07704371337364,0.0335693945935609,0,5.13564838820509e-06,2.09609509335259,42.186927564884,0.0885156515874827,965.964,0,0,0,0,0,64718.991,14782.668,25196.716,27170.876,24316.853,35657.968,2836.373,754.016,1479.087,1407.763,1197.112,1768.879,386.244,106.418,190.921,190.855,177.283,231.945,286.436,71.071,109.108,123.787,123.695,153.509,135.449,39.266,56.789,64.807,71.51,73.476,198.422,62.988,136.265,118.208,97.79,141.331,117.317,34.277,46.321,55.311,63.815,61.556,110.939,34.146,77.916,65.876,51.107,80.707,19.626,5.088,7.384,8.619,9.094,10.354,17.85,4.953,10.443,9.427,7.631,11.808
"54","Nógrád","HUN","ADM1","HU-NO","22733592B56459880018469","County",2447.78854465493,0.134661954545695,40.8870344146861,0,30.7985841930626,4.43127931393093,0.00164771507100143,0,0,4.61951826557628,0.132470485575861,40.7604221306962,0.000656303489558121,30.56101199817,4.52301858171933,0.000988977301864241,0,0,5.18733536039126,0.136304956267065,40.0583866465279,0.00131262633347427,31.1566419676223,4.56239082885863,0.00120871037361318,0,0,4.66067466880556,0.129197939643367,41.0197725730227,0,29.7401387304739,4.5101755326555,0.000219839073699847,0,0,4.73083044975606,0.129950792130037,39.1872470298265,0,31.8693384703336,4.66454085060607,0.000219839073699847,0,0,3.66454725411281,0.131608312309355,41.1527188445947,0.00109385810040825,28.2640101529895,4.49289106308104,0,0,0,5.27270176933014,4.02524041277529,0.164443956640382,0,0,0,0,0,21.466,599.903,1376.821,2339.513,921.598,1783.114,2474.447,36.923,84.534,145.488,56.445,110.673,151.797,4.52,10.352,17.78,6.914,13.53,18.591,2.388,5.483,9.297,3.672,7.088,9.856,1.146,2.627,4.474,1.758,3.41,4.721,3.483,7.962,13.818,5.307,10.499,14.289,0.877,2.014,3.413,1.349,2.603,3.619,2.045,4.675,8.117,3.116,6.167,8.391,0.153,0.352,0.596,0.235,0.455,0.633,0.268,0.613,1.059,0.409,0.805,1.101
"55","Nordrhein-Westfalen","DEU","ADM1","DE-NW","10402087B86022102756745","Länder",34059.8207338751,0.680826399358075,21.8880322375168,0.0080473062669339,40.1322614969514,14.7992543734947,0.0168203135812088,0,0,2.02019217021273,0.700499569882614,21.231246459793,0.00815479976881189,41.0384331218235,14.7219504757496,0.0147106428994923,0,0,1.92030030352238,0.697211438392408,20.2664040519028,0.00909574207492998,40.2711301851771,14.8754069608786,0.0136249460432244,0,7.44658915164343e-06,2.45629667235244,0.703004523641226,18.9521376951195,0.00805035645691816,41.1582861900697,14.4327809090858,0.0124368181198087,0,0,2.72464171694414,0.692722192877189,17.9921413950471,0.00614011676222858,40.5390105174985,14.8857829806788,0.0114352589460397,0,0,3.28218188533294,0.702632960726967,18.3344713522083,0.00863344832179071,40.2951533375244,14.611296114566,0.0102972196281164,0,2.90514357382821e-05,3.17811475974718,308.857173883701,0.906808084350127,85.863,901.566,0,1459.679,21.466,0,31947.89,8723.18,25585.493,9069.717,27447.513,31969.143,1453.142,492.704,1176.86,405.485,1397.473,1609.279,209.746,63.146,178.27,57.556,243.311,243.575,153.64,37.088,131.325,42.505,175.337,168.68,81.718,18.534,75.079,21.809,122.08,101.53,108.188,44.005,89.967,29.429,123.081,135.091,72.515,15.07,67.745,19.239,113.64,91.205,57.629,25.314,46.005,15.897,56.116,69.451,10.998,2.482,9.695,3.004,14.088,12.605,9.082,3.45,7.247,2.533,8.403,10.249
"56","Oberösterreich","AUT","ADM1","AT-4","97560089B86772589826985","Bundesländer",11978.9036165526,1.2140192652029,34.9274962937259,4.45465196790802e-05,31.9113671887744,4.6784895933816,0.12394533924213,0.0726952485964253,0,2.87640356839336,1.21048335005833,34.3387516173676,4.4545528133188e-05,32.5024561963317,4.59405976852517,0.0274189663034135,0.296561977088441,9.01435181710724e-05,2.59984345912882,1.21807729163146,33.8320244538801,2.22104760807069e-05,32.7702606947875,4.55328700912607,0.042885351679108,0.196392112351182,0,3.00147940015717,1.20771805848503,33.9396383839924,8.90287682948977e-05,32.8555367215632,4.60851156475768,0.0311987671550321,0.27726499387185,0,2.83204549901954,1.21169602279082,33.5770744231343,0.000334012068513385,32.8017499600465,4.76717102693843,0.0656971628208847,0.104509049616874,0,2.88017347686741,1.21964383304901,35.9150187329205,0.000400834079302465,32.3222685535213,4.84409070745069,0.0526724193502396,0.0842776260744799,0,2.27434887753879,7.98658301802773,0.0666720706346376,0,0,0,0,0,0,8135.037,801.916,472.067,8779.833,7008.421,8587.881,375.491,37.815,20.644,405.405,328.568,376.654,58.558,6.081,3.042,60.329,54.046,57.702,43.383,4.48,2.306,44.098,40.215,44.058,25.74,2.782,1.234,24.695,25.491,24.844,29.056,3.022,1.473,30.974,26.265,27.285,23.429,2.551,1.106,22.147,23.506,22.545,14.484,1.468,0.77,16.086,12.48,13.763,3.259,0.343,0.167,3.224,3.11,3.253,2.287,0.23,0.127,2.518,1.966,2.264
"57","Obwalden","CHE","ADM1","CH-OW","70761945B39944874342149","Canton",490.366556212439,2.39555666855377,40.5230344152598,0,4.30849102776004,1.2879192067508,0.810212973356281,1.68860617530004,0,24.9690889874998,2.38046001417045,40.3222773179487,0,4.89213816742843,1.22360973782944,0.323001960609101,2.85685018005789,0,21.3489906284637,2.38158889072948,38.7595102662329,0,4.67968762843979,1.2487769807649,0.338066352887366,2.50730536527058,0,24.4489032637077,2.3664858317081,40.2214447657496,0,3.78966606404383,1.20853683741391,0.172089331878966,3.65175305851951,0,21.4453728038194,2.38435266540663,36.4966531589038,0,3.32261789392096,1.26554393036741,0.60690267104145,1.85956561740969,0,27.4370526405188,2.36872263391165,38.2400652175505,0,3.90114526266277,1.24209809538592,1.01351536942379,1.18680246625637,0,26.0236340115274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58","Olomoucký kraj","CZE","ADM1","CZ-71","73172107B12746720248776","regions",5265.96855042115,0.218468811412331,32.2123802145043,0,38.9876958083063,5.26711613081893,0.0112114687577112,0,0,6.00958488840753,0.222877035527322,30.5905501087476,0,39.7632702955404,5.25113410706861,0.0113106450992222,0,0,6.68002816258062,0.228740495000738,28.9914607644765,4.92853388688892e-05,39.3305765959697,5.34571979260527,0.0111128976156494,0,0,7.46098910426558,0.226785371896422,30.8543812504383,0,38.7021795500038,5.3471258894682,0.0110202794255825,0,0.000195576468974965,6.82948629871925,0.228303690879492,29.5771660799504,0,39.2306771478022,5.54240052594439,0.0109236168583624,0,0,6.90166106040406,0.235482242360216,31.0186940224001,0,38.9320809948235,5.48811290060751,0.0110193977975376,0,0,6.61266391864321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59","Opole Voivodeship","POL","ADM1","PL-OP","17162690B67719337891950","Unknown",9399.68215006223,0.805433312866226,26.0969122131885,0.0180943973898053,55.1002171579677,4.07125470214986,0.0211879767167714,0,0,0.543954597603011,0.819254834474976,26.0045560504905,0.0234680983215809,55.3459873053581,4.14509583030904,0.0180401401780184,0,0,0.556743449309316,0.836613835272287,25.8377022635959,0.0427392127242081,55.1885116477901,4.22985664956502,0.0149762210588951,0,0,0.580209331502378,0.82343336843548,26.1100827252902,0.0169022864329623,54.7225022772385,4.1939792491369,0.0130775327162402,0,0,0.607498773749176,0.831167944836931,25.4975070132911,0.0272453221734709,54.7369699926355,4.37750690308182,0.0119676829321163,0,0,0.518890855240519,0.845948269422425,25.9766609176037,0.0288359819186223,54.3977954727061,4.3673617094987,0.00950324939730124,0,0,0.547602719914142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60","Pardubický kraj","CZE","ADM1","CZ-53","73172107B96941531518499","regions",4514.96029804784,0.346273676374606,27.6358437013779,0.000227816983419926,44.6605525000563,6.03079138014331,0.0117649800236053,0,0,1.81809868317516,0.348398956845803,27.098625399969,0.000626488423166198,45.7722139204133,5.98090321710588,0.0107369314455704,0,0,1.81178096647185,0.370670709791764,26.9976395073123,0,45.1446321528162,5.98205379222679,0.0109107548872003,0,0,2.03953335089722,0.368670904430233,27.1470113077328,0.00102517405918078,45.1192725099331,5.87673532200177,0.0100547113150542,0,0,1.95791784424722,0.362781059796306,26.434132932306,0,44.7005362909098,6.19908878657843,0.0106258885030468,0,0,1.99321695356079,0.37858111910174,26.7004232563143,0.000740402660906129,44.544967127884,6.2132649166253,0.00965860635920984,0,0,2.29213293869688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61","Pest","HUN","ADM1","HU-PE","22733592B46801225244053","County",6920.19721781444,1.34428504033011,22.4381161160045,0.0427231372121602,39.0969186650155,14.6729435796471,0.00981443577989588,0,0,3.9431745591722,1.35881450832387,21.1467212132867,0.0447294478841294,39.0443874686682,14.7715984165,0.00942812846302434,0,0,4.70217105666899,1.36920294087907,20.5866490331528,0.0345543454252856,39.5570681859058,14.9387227955654,0.00911113705393847,0,0,4.65665365621775,1.36719735313932,21.7863683271364,0.0377658407412779,39.2070183137836,15.0876278344209,0.00718973787486085,0,0,4.12448255297326,1.35129730756924,20.3449575867768,0.0386751513075375,39.7431115955102,15.172647874592,0.00985799973225342,0,0,4.23399149584503,1.36163222710155,22.7124102415007,0.0411013411506788,37.8361597768546,15.3562901587924,0.00930913045584055,0,0,4.06381899994837,13.6739717304474,0.197595117206081,0,987.43,0,42.932,858.634,0,1705.879,10031.999,1420.916,4519.473,2952.026,6041.211,92.013,621.552,87.4,279.984,168.1,326.439,11.514,76.006,10.699,34.238,20.84,40.837,6.937,39.892,5.656,17.971,11.905,24.56,3.187,19.175,2.712,8.639,5.564,11.29,7.869,58.894,8.242,26.527,15.012,27.963,2.543,14.648,2.077,6.599,4.367,9.004,4.605,34.591,4.84,15.581,8.796,16.358,0.452,2.56,0.363,1.153,0.771,1.6,0.641,4.52,0.634,2.037,1.191,2.272
"62","Plzeňský kraj","CZE","ADM1","CZ-32","73172107B93878397098511","regions",7640.90695473185,0.264047528419696,38.3325731239184,0,34.2653547675291,3.61843824671428,0.0241555338853504,0,0,4.46935317884633,0.274104415544748,37.7762547019918,0,34.4515529973413,3.70673290469008,0.0224968208688543,0,0,4.87517378568178,0.270223653200744,37.2658819925835,0,33.9690430186216,3.68200283010814,0.0225636789028717,0,0,5.13327784854307,0.284277374003889,37.8863074845534,0,34.2865231427627,3.5171918280064,0.0204640371531719,0,0,4.29692255855034,0.279820421213908,37.0625219411676,0,34.4423681972456,3.74280295469597,0.0200921090608443,0,0,4.44621458759728,0.284302612951404,38.189413339546,0.000170082677554413,33.5315679877383,3.76275278069456,0.0212793804889601,0,0,4.1107207289676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63","Podlaskie Voivodeship","POL","ADM1","PL-PD","17162690B23777949290372","Unknown",20148.9009961033,0.750304270968123,30.6369988606424,0.11224531431066,44.4478968568254,2.6388148152216,0.00763075229644567,0,0,3.97646468867259,0.746829413803482,30.4254727276811,0.101621265723931,44.8415617740689,2.72819026581899,0.00654525771252242,0,0,3.87406973423007,0.741601023275036,30.6246175584041,0.109015882714739,44.9351883638934,2.6859341520123,0.00562915876920522,0,0,3.58178935682668,0.725419645316745,30.8507601484988,0.13032925403312,43.7428853918978,2.65227416688365,0.00578282154567631,0,0,3.72517256522381,0.734117110806854,30.2937564980799,0.208163970745843,44.296783359016,2.82913880437189,0.0057801502353412,0,0,3.52623949990231,0.726637552734663,30.7603912042455,0.0845924521056332,43.7270025001428,2.79671966005646,0.00506446464545317,0,0,3.56398380558059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64","Pomeranian Voivodeship","POL","ADM1","PL-PM","17162690B77437931625010","Unknown",18126.9050364578,2.22187599666977,35.5877508367646,0.0130374874483855,38.4437896568773,4.0833794415561,0.0258169676845139,0,0,2.36679334295208,2.24093941610212,35.1090531631647,0.0138037477834456,39.4089667679032,4.1426736794731,0.0244212629369754,0,0,2.04892157403905,2.23833535164249,35.3911897943969,0.0165578347592424,38.6675763404917,4.25331905402178,0.0229717004935804,0,1.29334368657769e-05,2.03802011212102,2.19869981913528,35.5543295815643,0.0153711917403963,38.1993074404867,4.32003087963245,0.022053231613041,0,0,2.16138557231448,2.21027419652537,35.2169136947946,0.0140806421638518,38.2230386358847,4.55615936319155,0.0211360300449811,0,0,2.04255979918376,2.19720937118687,35.5992620795007,0.0131890814453048,37.9633737801947,4.52365133440007,0.0209719678420672,0,0,2.17070212087169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65","Region of Banská Bystrica","SVK","ADM1","SK-BC","25762395B36213439185612","Unknown",9446.87487928349,0.103898876083095,55.2386306307656,0,18.2420493353467,2.82302759089165,0.00647834615615971,0,0,7.2413077442747,0.106384362671207,54.9011374462243,0,18.2892812298915,2.84347848122388,0.00535669618181958,0,0,7.58483653244561,0.091987589112762,53.6344652811862,0,18.7603363711774,2.87480253394231,0.00546996441702792,0,0,7.26394757572397,0.0851807679307467,55.5885285754747,0,17.7407572373423,2.79950830471254,0.00479649117930576,0,0,6.66496130818295,0.0901555495476674,53.8528281681586,0,19.0147548137565,2.99284722728561,0.00532925768161836,0,0,6.27638664694968,0.0956625441396075,55.5112119841763,0,17.4349502694009,2.87878103985569,0.00420794142513052,0,0,6.78415262347821,25.0641447941333,0.265316783535836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66","Region of Bratislava","SVK","ADM1","SK-BL","25762395B46801803338249","Unknown",2050.10543251974,1.27616507932371,35.5606701034334,0.00483598827881652,35.590956444841,10.3356648029915,0.0430490580900806,0,0,2.99573837752908,1.27375913657467,35.2727100182173,0.0048360734312478,35.8296120446277,10.2386381322672,0.0422682294681868,0,0,2.91882530322404,1.29901444583824,35.1469287687412,0.00757165192630544,35.64804027568,10.3587004688072,0.0377068821027083,0,0,3.04494235090049,1.29525514088554,35.8552653025418,0.00483583528013541,35.1182709558693,10.6091431238032,0.0287198240778472,0,0,3.07058988414249,1.2883880747473,35.0217718330898,0.000784308872995149,35.8648469006884,10.7930698073913,0.0285885904773223,0,0,2.79107777957627,1.29494136560341,36.3821868083493,0.00548940579584767,35.153769403804,10.7580942565856,0.0289795140081188,0,0,2.99226971229393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67","Region of Košice","SVK","ADM1","SK-KI","25762395B28279050649796","Unknown",6746.16735831903,0.631482917853553,42.9012354409215,0.0101370491867255,34.3553389500649,4.3436553415592,0.0100438438022162,0,0,4.52031660136911,0.627825084652923,42.4040308470124,0.00345194749668474,34.4323841530111,4.31794461608403,0.00984873722082172,0,0,4.68342740277233,0.665768073293193,41.9242342328067,0.028211657973851,34.6725298572636,4.31201258913955,0.01020435403515,0,0,4.71952277069199,0.652109620530332,43.387638027098,0.0128588421789051,33.9705304676219,4.19696103594501,0.00910577717729362,0,0,4.18601194661521,0.628288469381733,42.8084217427682,0.00266809025209547,35.2167102823125,4.4525336144537,0.0075342874079383,0,0,3.18419671033241,0.647972049278392,44.0079011812174,0.0101246424994111,33.4446376712783,4.23217205903883,0.00678790595807974,0,0,4.08214363234854,19.8726276249017,0.294576562758278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68","Region of Nitra","SVK","ADM1","SK-NI","25762395B46915118171536","Unknown",6336.66141511892,0.451659237975014,15.1428543023362,0.00105842990428409,66.6475273278651,5.82443489320932,0.00987321909643705,0,0,0.497889573754651,0.459270511937648,14.9401019722199,0.00050604843916793,66.8799007242683,5.87043029646939,0.00693009710964664,0,0,0.737475638128355,0.46735248035999,14.7833504672405,0.000295196131895022,67.2165844667021,5.91503069606607,0.00470408003528455,0,0,0.53074301858716,0.454022550280537,15.1507610719607,0.000888432677553089,66.2975718133186,5.80258013812032,0.00390706873230845,0,0,0.447706974165845,0.45283588182114,14.5739371904367,0.000379534808319615,66.7243397001592,5.97327072603863,0.00382234979253948,0,0,0.630765545072331,0.477237529521617,15.006074515664,0.000211453392317008,66.5134519269834,5.80422584100768,0.00281226393114529,0,0,0.486233998453994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69","Region of Prešov","SVK","ADM1","SK-PV","25762395B99480342603175","Unknown",8963.10048667349,0.171919243898304,52.0763334653071,0,15.8952370315084,3.41694180444445,0.0758960960784158,0.00298101722204315,0,10.5594189634546,0.155032253875304,52.2241172943686,0,16.6079635329119,3.40005693899666,0.0443899384696439,0.00131516604381426,0,9.74506945939709,0.173970006239416,51.5332100843156,0.00342581851075384,16.9712532245134,3.44752844872693,0.0275350537630314,0.00339900573013157,0,9.26524157778403,0.17196961883957,52.6001502940242,0,15.8191279690319,3.39303285744239,0.0303716854852597,0.00273851675448231,0,9.57136948846705,0.160188220592181,52.3896120219518,2.93236567117902e-05,17.2244794439346,3.58873580692901,0.00772973871305522,0.0665807674294038,0,8.01434295198497,0.169759272972162,53.042951287188,0.0017276252831164,16.1492536900688,3.40382812237833,0.0409438251720488,0.00154901602683043,2.91301255130558e-05,8.42550953119076,1.13245562815202,0.0126346415674035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70","Region of Trenčín","SVK","ADM1","SK-TC","25762395B87770954339991","Unknown",4497.78913448556,0.23673962397901,53.1054576883296,0.00298925921655273,19.5825749793979,5.27957473165038,0.0268495675107331,0,0,4.56633736901689,0.260345143525366,52.5679623713186,0.00363404053307709,19.7143647340654,5.32642256103642,0.0233893723629488,0,0,4.79932775974744,0.246455817376112,51.1198570542562,0.00468904509389761,19.8758538259582,5.35841794683671,0.023097231704223,0,0,4.92988864143826,0.234455157356099,53.6349954790078,0.00175840490517694,19.3510009102438,5.27372874241231,0.0182865147827644,0,5.88738025311002e-05,4.02634556642609,0.239338098922384,51.0929036391998,0.000293063819101069,19.8237242603269,5.54398613960328,0.0178840630182661,0,0,4.30051202173609,0.243638249555053,53.0638868655463,0.00316561709925827,18.7979824903537,5.42301933060538,0.0168235554951974,0,0,4.56435606820502,6.24987249183033,0.138954322604088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71","Region of Trnava","SVK","ADM1","SK-TA","25762395B43018944697777","Unknown",4142.13889423601,1.34475616545778,15.0189759919495,0.0088900846783376,63.7926745904129,6.26704316177719,0.0115531817459605,0,0,0.772617332044724,1.35654341317918,14.8193399267218,0.00875800867862201,64.0711127708788,6.22142572582676,0.0101361698231775,0,0,0.902447021034553,1.36921045960426,14.541478586527,0.0293863696213297,64.1333329779681,6.36233737068117,0.00840311916690598,0,0,0.828850139945479,1.34198816336257,15.1019331524814,0.00394814903690263,63.4882373230016,6.39125471290321,0.00930733622774285,0,0,0.800441995949679,1.36521314855634,14.5379202747012,0.0375606406275768,63.9593078453829,6.59960816004902,0.0113008638100803,0,0,0.801619108691963,1.37149068614836,15.0525677957026,0.0269933672008664,63.6916647332789,6.53441739229309,0.0123328337718834,0,0,0.989920211564982,7.96172179195949,0.192212822012118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72","Region of Žilina","SVK","ADM1","SK-ZI","25762395B19733540227871","Unknown",6800.35309165658,0.827855776683956,56.1571001019764,0.000770185065160294,9.66708950830052,4.24966044003384,0.0129596424248673,0,0,11.1026023161993,0.838897720660202,55.4782066791961,0.00165248576309361,9.8883528647805,4.20667412711864,0.0109556116803618,0.000232260025984233,0,11.2480583896882,0.847254484168979,53.3032646875201,0.00257571841945767,10.0733904270479,4.3226472987736,0.0107639749798936,0.000309670915492915,0,11.4173435839253,0.831106834091133,56.5144488810121,0.00276394676696973,9.60764746057873,4.27504793766953,0.0101088374292205,3.85160101149966e-05,0,10.1884179058575,0.804682039135944,53.8771692990762,0.00111721970020806,9.4233886480024,4.47566948067252,0.00999300662772081,0.000693837640090096,7.70329060312974e-05,11.6684484849524,0.835072527678457,55.7646249182242,0.00360434385713978,9.69294474060667,4.38253178488143,0.00871858776646052,0.000115540057897897,0,10.4492166790795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
